age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,profit
26, Private,102460,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc,222216,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,60, United-States, <=50K
25, Private,130018,7, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
39, Private,53447,9, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private,56460,13, Never-married, Sales, Unmarried, White, Female,0,0,41, United-States, <=50K
27, Local-gov,170504,13, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private,216319,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
39, Private,156897,9, Never-married, Craft-repair, Own-child, White, Male,0,2258,42, United-States, >50K
31, Private,189759,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,2001,40, United-States, <=50K
45, Private,226081,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Federal-gov,183804,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private,105974,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
34, Private,182401,12, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
65, Private,192309,9, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
39, Private,126569,13, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40,, <=50K
44, Private,111067,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,165519,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,137367,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
46, Local-gov,481258,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
46, Local-gov,132994,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688,0,40, United-States, >50K
29, Private,251526,10, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,20, United-States, <=50K
22, Private,148431,9, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
18, Private,123714,7, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private,304032,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,36, United-States, <=50K
29, Private,125131,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
30, Private,154120,13, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
31, Private,187203,9, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Private,172421,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private,274276,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private,161547,13, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private,207201,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
51, Private,207246,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1902,40, United-States, >50K
51,,167651,9, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc,127805,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
26, Private,236068,10, Never-married, Sales, Other-relative, White, Female,0,0,20, United-States, <=50K
26, Private,156848,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private,149769,9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
31, Private,157568,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-inc,164190,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,2258,45, United-States, <=50K
65,,137354,10, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
19, Self-emp-not-inc,242965,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
45, Private,206947,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Self-emp-not-inc,323020,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
20, Private,167424,10, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc,175942,10, Widowed, Exec-managerial, Other-relative, White, Male,0,0,25, United-States, <=50K
24, Private,125010,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
72, Private,75594,10, Married-civ-spouse, Craft-repair, Husband, White, Male,2653,0,40, United-States, <=50K
36, Local-gov,43712,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
19,,166018,10, Never-married,, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private,47783,10, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
18,,305327,10, Never-married,, Own-child, Other, Female,0,0,25, United-States, <=50K
57, Local-gov,213975,9, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
29, Private,185908,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,55, United-States, >50K
38, Private,43712,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, >50K
31, Private,59083,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc,213140,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
19, Private,260333,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
63, Private,346975,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,36, United-States, >50K
73, Self-emp-not-inc,268832,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
23, Private,236601,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,48, United-States, <=50K
41, Self-emp-inc,82049,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,452353,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc,35330,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States, <=50K
57, Private,114686,11, Divorced, Tech-support, Not-in-family, White, Female,2202,0,44, United-States, <=50K
26, Private,138152,8, Never-married, Craft-repair, Other-relative, Other, Male,0,0,48, Guatemala, <=50K
43, Self-emp-inc,286750,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,99, United-States, >50K
19, Private,299050,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
55, Private,271710,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
46, Local-gov,216214,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
42, Private,69019,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
29, Self-emp-not-inc,404998,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,90, United-States, <=50K
36, Private,24504,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60,,225894,1, Widowed,, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
61,,195789,9, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,171069,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,40, United-States, >50K
42, Private,112607,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Local-gov,129793,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
42, Private,44402,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
42, Local-gov,226020,9, Separated, Other-service, Not-in-family, Black, Female,0,0,60,, <=50K
52, Private,155434,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
30, Private,95923,12, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
46, State-gov,222374,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, United-States, >50K
45, Private,340341,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private,344492,10, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
55, Private,140063,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private,174794,10, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,29, United-States, <=50K
18, Private,193290,10, Never-married, Other-service, Own-child, White, Male,0,1721,20, United-States, <=50K
42, Self-emp-inc,377018,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
65, Private,213477,14, Divorced, Sales, Not-in-family, White, Male,0,0,28, United-States, <=50K
48, Federal-gov,94342,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Self-emp-inc,41493,13, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Private,196385,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,296858,10, Married-civ-spouse, Sales, Husband, White, Male,5178,0,40, United-States, >50K
41, Local-gov,67671,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc,404062,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, Portugal, >50K
60, Private,75726,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,1092,40, United-States, <=50K
30, Private,366065,10, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
17, Private,184924,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,1719,15, United-States, <=50K
45, Private,176841,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
36, Private,398931,13, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
37, Private,185325,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
40, Self-emp-not-inc,192878,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,121352,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80,, >50K
21,,433330,10, Never-married,, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Private,90017,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
29, Private,194640,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private,111567,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private,238246,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
54,,191659,3, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,167955,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
19, State-gov,112432,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
53, Private,22978,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
57, Private,223214,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
41, Private,33331,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
49, Private,316323,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,48, United-States, >50K
39, Private,269323,11, Married-civ-spouse, Other-service, Husband, White, Male,0,1485,38, United-States, >50K
33, Self-emp-inc,218164,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,55, United-States, >50K
20, Private,206008,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Private,168191,10, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,37, United-States, >50K
23, Private,207415,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,15, United-States, <=50K
33, Private,256362,10, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
22, Private,326334,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
27, Private,131712,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,50, United-States, >50K
63, Private,102412,9, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, State-gov,333530,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
41, Local-gov,103759,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3942,0,40, United-States, <=50K
25, Local-gov,315287,10, Never-married, Protective-serv, Other-relative, Black, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private,129345,6, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Federal-gov,23789,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
54, Private,150999,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
41, Local-gov,223410,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States, >50K
22, Private,214635,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, <=50K
48, Private,70668,6, Never-married, Priv-house-serv, Other-relative, White, Female,0,0,40, United-States, <=50K
55, Private,173832,14, Divorced, Sales, Not-in-family, White, Male,10520,0,40, United-States, >50K
62,,94931,11, Married-civ-spouse,, Husband, White, Male,3411,0,40, United-States, <=50K
67, Local-gov,272587,4, Widowed, Other-service, Not-in-family, White, Female,1086,0,15, United-States, <=50K
24, Private,289909,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc,450141,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,35, United-States, >50K
19, Private,183532,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
37, Self-emp-not-inc,181553,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private,205706,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
42, Private,89003,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
35, Private,183800,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
65, Private,176796,16, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private,56213,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
45, Self-emp-not-inc,160167,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
21, Private,182117,10, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
42, Self-emp-not-inc,248094,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
39, Local-gov,124685,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
